Country,Date,Type,Number of Cases,Cumulative Cases
Algeria,2020-3-7,Deaths,0,0
Algeria,2020-3-7,Recovered,0,0
Algeria,2020-3-8,Confirmed,2,19
Algeria,2020-3-8,Deaths,0,0
Algeria,2020-3-8,Recovered,0,0
Algeria,2020-3-9,Confirmed,1,20
Algeria,2020-3-9,Deaths,0,0
Algeria,2020-3-9,Recovered,0,0
Algeria,2020-3-10,Confirmed,0,20
Algeria,2020-3-10,Deaths,0,0
Algeria,2020-3-10,Recovered,0,0
Algeria,2020-3-11,Confirmed,0,20
Algeria,2020-3-11,Deaths,0,0
Algeria,2020-3-11,Recovered,0,0
Algeria,2020-3-12,Confirmed,4,24
Algeria,2020-3-12,Deaths,1,1
Algeria,2020-3-12,Recovered,8,8
Algeria,2020-3-13,Confirmed,2,26
Algeria,2020-3-13,Deaths,1,2
Algeria,2020-3-13,Recovered,0,8
Algeria,2020-3-14,Confirmed,11,37
Algeria,2020-3-14,Deaths,1,3
Algeria,2020-3-14,Recovered,4,12
Algeria,2020-3-15,Confirmed,11,48
Algeria,2020-3-15,Deaths,1,4
Algeria,2020-3-15,Recovered,0,12
Algeria,2020-3-16,Confirmed,6,54
Algeria,2020-3-16,Deaths,0,4
Algeria,2020-3-16,Recovered,0,12
Algeria,2020-3-17,Confirmed,6,60
Algeria,2020-3-17,Deaths,0,4
Algeria,2020-3-17,Recovered,0,12
Algeria,2020-3-18,Confirmed,14,74
Algeria,2020-3-18,Deaths,3,7
Algeria,2020-3-18,Recovered,0,12
Algeria,2020-3-19,Confirmed,13,87
Algeria,2020-3-19,Deaths,2,9
Algeria,2020-3-19,Recovered,20,32
Algeria,2020-3-20,Confirmed,3,90
Algeria,2020-3-20,Deaths,2,11
Algeria,2020-3-20,Recovered,0,32
Algeria,2020-3-21,Confirmed,49,139
Algeria,2020-3-21,Deaths,4,15
Algeria,2020-3-21,Recovered,0,32
Algeria,2020-3-22,Confirmed,62,201
Algeria,2020-3-22,Deaths,2,17
Algeria,2020-3-22,Recovered,33,65
Algeria,2020-3-23,Confirmed,29,230
Algeria,2020-3-23,Deaths,0,17
Algeria,2020-3-23,Recovered,0,65
Algeria,2020-3-24,Confirmed,34,264
Algeria,2020-3-24,Deaths,2,19
Algeria,2020-3-24,Recovered,-41,24
Algeria,2020-3-25,Confirmed,38,302
Algeria,2020-3-25,Deaths,2,21
Algeria,2020-3-25,Recovered,41,65
Algeria,2020-3-26,Confirmed,65,367
Algeria,2020-3-26,Deaths,4,25
Algeria,2020-3-26,Recovered,-36,29
Algeria,2020-3-27,Confirmed,42,409
Algeria,2020-3-27,Deaths,1,26
Algeria,2020-3-27,Recovered,0,29
Algeria,2020-3-28,Confirmed,45,454
Algeria,2020-3-28,Deaths,3,29
Algeria,2020-3-28,Recovered,2,31
Algeria,2020-3-29,Confirmed,57,511
Algeria,2020-3-29,Deaths,2,31
Algeria,2020-3-29,Recovered,0,31
Algeria,2020-3-30,Confirmed,73,584
Algeria,2020-3-30,Deaths,4,35
Algeria,2020-3-30,Recovered,6,37
Algeria,2020-3-31,Confirmed,132,716
Algeria,2020-3-31,Deaths,9,44
Algeria,2020-3-31,Recovered,9,46
Algeria,2020-4-1,Confirmed,131,847
Algeria,2020-4-1,Deaths,14,58
Algeria,2020-4-1,Recovered,15,61
Algeria,2020-4-2,Confirmed,139,986
Algeria,2020-4-2,Deaths,28,86
Algeria,2020-4-2,Recovered,0,61
Algeria,2020-4-3,Confirmed,185,1171
Algeria,2020-4-3,Deaths,19,105
Algeria,2020-4-3,Recovered,1,62
Algeria,2020-4-4,Confirmed,80,1251
Algeria,2020-4-4,Deaths,25,130
Algeria,2020-4-4,Recovered,28,90
Algeria,2020-4-5,Confirmed,69,1320
Algeria,2020-4-5,Deaths,22,152
Algeria,2020-4-5,Recovered,0,90
Algeria,2020-4-6,Confirmed,103,1423
Algeria,2020-4-6,Deaths,21,173
Algeria,2020-4-6,Recovered,0,90
Algeria,2020-4-7,Confirmed,45,1468
Algeria,2020-4-7,Deaths,20,193
Algeria,2020-4-7,Recovered,23,113
Algeria,2020-4-8,Confirmed,104,1572
Algeria,2020-4-8,Deaths,12,205
Algeria,2020-4-8,Recovered,124,237
Algeria,2020-4-9,Confirmed,94,1666
Algeria,2020-4-9,Deaths,30,235
Algeria,2020-4-9,Recovered,110,347
Algeria,2020-4-10,Confirmed,95,1761
Algeria,2020-4-10,Deaths,21,256
Algeria,2020-4-10,Recovered,58,405
Algeria,2020-4-11,Confirmed,64,1825
Algeria,2020-4-11,Deaths,19,275
Algeria,2020-4-11,Recovered,55,460
Algeria,2020-4-12,Confirmed,89,1914
Algeria,2020-4-12,Deaths,18,293
Algeria,2020-4-12,Recovered,131,591
Algeria,2020-4-13,Confirmed,69,1983
Algeria,2020-4-13,Deaths,20,313
Algeria,2020-4-13,Recovered,10,601
Algeria,2020-4-14,Confirmed,87,2070
Algeria,2020-4-14,Deaths,13,326
Algeria,2020-4-14,Recovered,90,691
Andorra,2020-1-22,Confirmed,0,0
Andorra,2020-1-22,Deaths,0,0
Andorra,2020-1-22,Recovered,0,0
Andorra,2020-1-23,Confirmed,0,0
Andorra,2020-1-23,Deaths,0,0
Andorra,2020-1-23,Recovered,0,0
Andorra,2020-1-24,Confirmed,0,0
Andorra,2020-1-24,Deaths,0,0
Andorra,2020-1-24,Recovered,0,0
Andorra,2020-1-25,Confirmed,0,0
Andorra,2020-1-25,Deaths,0,0
Andorra,2020-1-25,Recovered,0,0
Andorra,2020-1-26,Confirmed,0,0
Andorra,2020-1-26,Deaths,0,0
Andorra,2020-1-26,Recovered,0,0
Andorra,2020-1-27,Confirmed,0,0
Andorra,2020-1-27,Deaths,0,0
Andorra,2020-1-27,Recovered,0,0
Andorra,2020-1-28,Confirmed,0,0
Andorra,2020-1-28,Deaths,0,0
Andorra,2020-1-28,Recovered,0,0
Andorra,2020-1-29,Confirmed,0,0
Andorra,2020-1-29,Deaths,0,0
Andorra,2020-1-29,Recovered,0,0
Andorra,2020-1-30,Confirmed,0,0
Andorra,2020-1-30,Deaths,0,0
Andorra,2020-1-30,Recovered,0,0
Andorra,2020-1-31,Confirmed,0,0
Andorra,2020-1-31,Deaths,0,0
Andorra,2020-1-31,Recovered,0,0
Andorra,2020-2-1,Confirmed,0,0
Andorra,2020-2-1,Deaths,0,0
Andorra,2020-2-1,Recovered,0,0
Andorra,2020-2-2,Confirmed,0,0
Andorra,2020-2-2,Deaths,0,0
Andorra,2020-2-2,Recovered,0,0
Andorra,2020-2-3,Confirmed,0,0
Andorra,2020-2-3,Deaths,0,0
Andorra,2020-2-3,Recovered,0,0
Andorra,2020-2-4,Confirmed,0,0
Andorra,2020-2-4,Deaths,0,0
Andorra,2020-2-4,Recovered,0,0
Andorra,2020-2-5,Confirmed,0,0
Andorra,2020-2-5,Deaths,0,0
Andorra,2020-2-5,Recovered,0,0
Andorra,2020-2-6,Confirmed,0,0
Andorra,2020-2-6,Deaths,0,0
Andorra,2020-2-6,Recovered,0,0
Andorra,2020-2-7,Confirmed,0,0
Andorra,2020-2-7,Deaths,0,0
Andorra,2020-2-7,Recovered,0,0
Andorra,2020-2-8,Confirmed,0,0
Andorra,2020-2-8,Deaths,0,0
Andorra,2020-2-8,Recovered,0,0
Andorra,2020-2-9,Confirmed,0,0
Andorra,2020-2-9,Deaths,0,0
Andorra,2020-2-9,Recovered,0,0
Andorra,2020-2-10,Confirmed,0,0
Andorra,2020-2-10,Deaths,0,0
Andorra,2020-2-10,Recovered,0,0
Andorra,2020-2-11,Confirmed,0,0
Andorra,2020-2-11,Deaths,0,0
Andorra,2020-2-11,Recovered,0,0
Andorra,2020-2-12,Confirmed,0,0
Andorra,2020-2-12,Deaths,0,0
Andorra,2020-2-12,Recovered,0,0
Andorra,2020-2-13,Confirmed,0,0
Andorra,2020-2-13,Deaths,0,0
Andorra,2020-2-13,Recovered,0,0
Andorra,2020-2-14,Confirmed,0,0
Andorra,2020-2-14,Deaths,0,0
Andorra,2020-2-14,Recovered,0,0
Andorra,2020-2-15,Confirmed,0,0
Andorra,2020-2-15,Deaths,0,0
Andorra,2020-2-15,Recovered,0,0
Andorra,2020-2-16,Confirmed,0,0
Andorra,2020-2-16,Deaths,0,0
Andorra,2020-2-16,Recovered,0,0
Andorra,2020-2-17,Confirmed,0,0
Andorra,2020-2-17,Deaths,0,0
Andorra,2020-2-17,Recovered,0,0
Andorra,2020-2-18,Confirmed,0,0
Andorra,2020-2-18,Deaths,0,0
Andorra,2020-2-18,Recovered,0,0
Andorra,2020-2-19,Confirmed,0,0
Andorra,2020-2-19,Deaths,0,0
Andorra,2020-2-19,Recovered,0,0
Andorra,2020-2-20,Confirmed,0,0
Andorra,2020-2-20,Deaths,0,0
Andorra,2020-2-20,Recovered,0,0
Andorra,2020-2-21,Confirmed,0,0
Andorra,2020-2-21,Deaths,0,0
Andorra,2020-2-21,Recovered,0,0
Andorra,2020-2-22,Confirmed,0,0
Andorra,2020-2-22,Deaths,0,0
Andorra,2020-2-22,Recovered,0,0
Andorra,2020-2-23,Confirmed,0,0
Andorra,2020-2-23,Deaths,0,0
Andorra,2020-2-23,Recovered,0,0
Andorra,2020-2-24,Confirmed,0,0
Andorra,2020-2-24,Deaths,0,0
Andorra,2020-2-24,Recovered,0,0
Andorra,2020-2-25,Confirmed,0,0
Andorra,2020-2-25,Deaths,0,0
Andorra,2020-2-25,Recovered,0,0
Andorra,2020-2-26,Confirmed,0,0
Andorra,2020-2-26,Deaths,0,0
Andorra,2020-2-26,Recovered,0,0
Andorra,2020-2-27,Confirmed,0,0
Andorra,2020-2-27,Deaths,0,0
Andorra,2020-2-27,Recovered,0,0
Andorra,2020-2-28,Confirmed,0,0
Andorra,2020-2-28,Deaths,0,0
Andorra,2020-2-28,Recovered,0,0
Andorra,2020-2-29,Confirmed,0,0
Andorra,2020-2-29,Deaths,0,0
Andorra,2020-2-29,Recovered,0,0
Andorra,2020-3-1,Confirmed,0,0
Andorra,2020-3-1,Deaths,0,0
Andorra,2020-3-1,Recovered,0,0
Andorra,2020-3-2,Confirmed,1,1
Andorra,2020-3-2,Deaths,0,0
Andorra,2020-3-2,Recovered,0,0
Andorra,2020-3-3,Confirmed,0,1
Andorra,2020-3-3,Deaths,0,0
Andorra,2020-3-3,Recovered,0,0
Andorra,2020-3-4,Confirmed,0,1
Andorra,2020-3-4,Deaths,0,0
Andorra,2020-3-4,Recovered,0,0
Andorra,2020-3-5,Confirmed,0,1
Andorra,2020-3-5,Deaths,0,0
Andorra,2020-3-5,Recovered,0,0
Andorra,2020-3-6,Confirmed,0,1
Andorra,2020-3-6,Deaths,0,0
Andorra,2020-3-6,Recovered,0,0
Andorra,2020-3-7,Confirmed,0,1
Andorra,2020-3-7,Deaths,0,0
Andorra,2020-3-7,Recovered,0,0
Andorra,2020-3-8,Confirmed,0,1
Andorra,2020-3-8,Deaths,0,0
Andorra,2020-3-8,Recovered,0,0
Andorra,2020-3-9,Confirmed,0,1
Andorra,2020-3-9,Deaths,0,0
Andorra,2020-3-9,Recovered,0,0
Andorra,2020-3-10,Confirmed,0,1
Andorra,2020-3-10,Deaths,0,0
Andorra,2020-3-10,Recovered,0,0
Andorra,2020-3-11,Confirmed,0,1
Andorra,2020-3-11,Deaths,0,0
Andorra,2020-3-11,Recovered,0,0
Andorra,2020-3-12,Confirmed,0,1
Andorra,2020-3-12,Deaths,0,0
Andorra,2020-3-12,Recovered,1,1
Andorra,2020-3-13,Confirmed,0,1
Andorra,2020-3-13,Deaths,0,0
Andorra,2020-3-13,Recovered,-1,0
Andorra,2020-3-14,Confirmed,0,1
Andorra,2020-3-14,Deaths,0,0
Andorra,2020-3-14,Recovered,1,1
Andorra,2020-3-15,Confirmed,0,1
Andorra,2020-3-15,Deaths,0,0
Andorra,2020-3-15,Recovered,0,1
Andorra,2020-3-16,Confirmed,1,2
Andorra,2020-3-16,Deaths,0,0
Andorra,2020-3-16,Recovered,0,1
Andorra,2020-3-17,Confirmed,37,39
Andorra,2020-3-17,Deaths,0,0
Andorra,2020-3-17,Recovered,0,1
Andorra,2020-3-18,Confirmed,0,39
Andorra,2020-3-18,Deaths,0,0
Andorra,2020-3-18,Recovered,0,1
Andorra,2020-3-19,Confirmed,14,53
Andorra,2020-3-19,Deaths,0,0
Andorra,2020-3-19,Recovered,0,1
Andorra,2020-3-20,Confirmed,22,75
Andorra,2020-3-20,Deaths,0,0
Andorra,2020-3-20,Recovered,0,1
Andorra,2020-3-21,Confirmed,13,88
Andorra,2020-3-21,Deaths,0,0
Andorra,2020-3-21,Recovered,0,1
Andorra,2020-3-22,Confirmed,25,113
Andorra,2020-3-22,Deaths,1,1
Andorra,2020-3-22,Recovered,0,1
Andorra,2020-3-23,Confirmed,20,133
Andorra,2020-3-23,Deaths,0,1
Andorra,2020-3-23,Recovered,0,1
Andorra,2020-3-24,Confirmed,31,164
Andorra,2020-3-24,Deaths,0,1
Andorra,2020-3-24,Recovered,0,1
Andorra,2020-3-25,Confirmed,24,188
Andorra,2020-3-25,Deaths,0,1
Andorra,2020-3-25,Recovered,0,1
Andorra,2020-3-26,Confirmed,36,224
Andorra,2020-3-26,Deaths,2,3
Andorra,2020-3-26,Recovered,0,1
Andorra,2020-3-27,Confirmed,43,267
Andorra,2020-3-27,Deaths,0,3
Andorra,2020-3-27,Recovered,0,1
Andorra,2020-3-28,Confirmed,41,308
Andorra,2020-3-28,Deaths,0,3
Andorra,2020-3-28,Recovered,0,1
Andorra,2020-3-29,Confirmed,26,334
Andorra,2020-3-29,Deaths,3,6
Andorra,2020-3-29,Recovered,0,1
Andorra,2020-3-30,Confirmed,36,370
Andorra,2020-3-30,Deaths,2,8
Andorra,2020-3-30,Recovered,9,10
Andorra,2020-3-31,Confirmed,6,376
Andorra,2020-3-31,Deaths,4,12
Andorra,2020-3-31,Recovered,0,10
Andorra,2020-4-1,Confirmed,14,390
Andorra,2020-4-1,Deaths,2,14
Andorra,2020-4-1,Recovered,0,10
Andorra,2020-4-2,Confirmed,38,428
Andorra,2020-4-2,Deaths,1,15
Andorra,2020-4-2,Recovered,0,10
Andorra,2020-4-3,Confirmed,11,439
Andorra,2020-4-3,Deaths,1,16
Andorra,2020-4-3,Recovered,6,16
Andorra,2020-4-4,Confirmed,27,466
Andorra,2020-4-4,Deaths,1,17
Andorra,2020-4-4,Recovered,5,21
Andorra,2020-4-5,Confirmed,35,501
Andorra,2020-4-5,Deaths,1,18
Andorra,2020-4-5,Recovered,5,26
Andorra,2020-4-6,Confirmed,24,525
Andorra,2020-4-6,Deaths,3,21
Andorra,2020-4-6,Recovered,5,31
Andorra,2020-4-7,Confirmed,20,545
Andorra,2020-4-7,Deaths,1,22
Andorra,2020-4-7,Recovered,8,39
Andorra,2020-4-8,Confirmed,19,564
Andorra,2020-4-8,Deaths,1,23
Andorra,2020-4-8,Recovered,13,52
Andorra,2020-4-9,Confirmed,19,583
Andorra,2020-4-9,Deaths,2,25
Andorra,2020-4-9,Recovered,6,58
Andorra,2020-4-10,Confirmed,18,601
Andorra,2020-4-10,Deaths,1,26
Andorra,2020-4-10,Recovered,13,71
Andorra,2020-4-11,Confirmed,0,601
Andorra,2020-4-11,Deaths,0,26
Andorra,2020-4-11,Recovered,0,71
Andorra,2020-4-12,Confirmed,37,638
Andorra,2020-4-12,Deaths,3,29
Andorra,2020-4-12,Recovered,57,128
Andorra,2020-4-13,Confirmed,8,646
Andorra,2020-4-13,Deaths,0,29
Andorra,2020-4-13,Recovered,0,128
Andorra,2020-4-14,Confirmed,13,659
Andorra,2020-4-14,Deaths,2,31
Andorra,2020-4-14,Recovered,0,128
Angola,2020-1-22,Confirmed,0,0
Angola,2020-1-22,Deaths,0,0
Angola,2020-1-22,Recovered,0,0
Angola,2020-1-23,Confirmed,0,0
Angola,2020-1-23,Deaths,0,0
Angola,2020-1-23,Recovered,0,0
Angola,2020-1-24,Confirmed,0,0
Angola,2020-1-24,Deaths,0,0
Angola,2020-1-24,Recovered,0,0
Angola,2020-1-25,Confirmed,0,0
Angola,2020-1-25,Deaths,0,0
Angola,2020-1-25,Recovered,0,0
Angola,2020-1-26,Confirmed,0,0
Angola,2020-1-26,Deaths,0,0
Angola,2020-1-26,Recovered,0,0
Angola,2020-1-27,Confirmed,0,0
Angola,2020-1-27,Deaths,0,0
Angola,2020-1-27,Recovered,0,0
Angola,2020-1-28,Confirmed,0,0
Angola,2020-1-28,Deaths,0,0
Angola,2020-1-28,Recovered,0,0
Angola,2020-1-29,Confirmed,0,0
Angola,2020-1-29,Deaths,0,0
Angola,2020-1-29,Recovered,0,0
Angola,2020-1-30,Confirmed,0,0
Angola,2020-1-30,Deaths,0,0
Angola,2020-1-30,Recovered,0,0
Angola,2020-1-31,Confirmed,0,0
Angola,2020-1-31,Deaths,0,0
Angola,2020-1-31,Recovered,0,0
Angola,2020-2-1,Confirmed,0,0
Angola,2020-2-1,Deaths,0,0
Angola,2020-2-1,Recovered,0,0
Angola,2020-2-2,Confirmed,0,0
Angola,2020-2-2,Deaths,0,0
Angola,2020-2-2,Recovered,0,0
Angola,2020-2-3,Confirmed,0,0
Angola,2020-2-3,Deaths,0,0
Angola,2020-2-3,Recovered,0,0
Angola,2020-2-4,Confirmed,0,0
Angola,2020-2-4,Deaths,0,0
Angola,2020-2-4,Recovered,0,0
Angola,2020-2-5,Confirmed,0,0
Angola,2020-2-5,Deaths,0,0
Angola,2020-2-5,Recovered,0,0
Angola,2020-2-6,Confirmed,0,0
Angola,2020-2-6,Deaths,0,0
Angola,2020-2-6,Recovered,0,0
Angola,2020-2-7,Confirmed,0,0
Angola,2020-2-7,Deaths,0,0
Angola,2020-2-7,Recovered,0,0
Angola,2020-2-8,Confirmed,0,0
Angola,2020-2-8,Deaths,0,0
Angola,2020-2-8,Recovered,0,0
Angola,2020-2-9,Confirmed,0,0
Angola,2020-2-9,Deaths,0,0
Angola,2020-2-9,Recovered,0,0
Angola,2020-2-10,Confirmed,0,0
Angola,2020-2-10,Deaths,0,0
Angola,2020-2-10,Recovered,0,0
Angola,2020-2-11,Confirmed,0,0
Angola,2020-2-11,Deaths,0,0
Angola,2020-2-11,Recovered,0,0
Angola,2020-2-12,Confirmed,0,0
Angola,2020-2-12,Deaths,0,0
Angola,2020-2-12,Recovered,0,0
Angola,2020-2-13,Confirmed,0,0
Angola,2020-2-13,Deaths,0,0
Angola,2020-2-13,Recovered,0,0
Angola,2020-2-14,Confirmed,0,0
Angola,2020-2-14,Deaths,0,0
Angola,2020-2-14,Recovered,0,0
Angola,2020-2-15,Confirmed,0,0
Angola,2020-2-15,Deaths,0,0
Angola,2020-2-15,Recovered,0,0
Angola,2020-2-16,Confirmed,0,0
Angola,2020-2-16,Deaths,0,0
Angola,2020-2-16,Recovered,0,0
Angola,2020-2-17,Confirmed,0,0
Angola,2020-2-17,Deaths,0,0
Angola,2020-2-17,Recovered,0,0
Angola,2020-2-18,Confirmed,0,0
Angola,2020-2-18,Deaths,0,0
Angola,2020-2-18,Recovered,0,0
Angola,2020-2-19,Confirmed,0,0
Angola,2020-2-19,Deaths,0,0
Angola,2020-2-19,Recovered,0,0
Angola,2020-2-20,Confirmed,0,0
Angola,2020-2-20,Deaths,0,0
Angola,2020-2-20,Recovered,0,0
Angola,2020-2-21,Confirmed,0,0
Angola,2020-2-21,Deaths,0,0
Angola,2020-2-21,Recovered,0,0
Angola,2020-2-22,Confirmed,0,0
Angola,2020-2-22,Deaths,0,0
Angola,2020-2-22,Recovered,0,0
Angola,2020-2-23,Confirmed,0,0
Angola,2020-2-23,Deaths,0,0
Angola,2020-2-23,Recovered,0,0
Angola,2020-2-24,Confirmed,0,0
Angola,2020-2-24,Deaths,0,0
Angola,2020-2-24,Recovered,0,0
Angola,2020-2-25,Confirmed,0,0
Angola,2020-2-25,Deaths,0,0
Angola,2020-2-25,Recovered,0,0
Angola,2020-2-26,Confirmed,0,0
Angola,2020-2-26,Deaths,0,0
Angola,2020-2-26,Recovered,0,0
Angola,2020-2-27,Confirmed,0,0
Angola,2020-2-27,Deaths,0,0
Angola,2020-2-27,Recovered,0,0
Angola,2020-2-28,Confirmed,0,0
Angola,2020-2-28,Deaths,0,0
Angola,2020-2-28,Recovered,0,0
Angola,2020-2-29,Confirmed,0,0
Angola,2020-2-29,Deaths,0,0
Angola,2020-2-29,Recovered,0,0
Angola,2020-3-1,Confirmed,0,0
Angola,2020-3-1,Deaths,0,0
Angola,2020-3-1,Recovered,0,0
Angola,2020-3-2,Confirmed,0,0
Angola,2020-3-2,Deaths,0,0
Angola,2020-3-2,Recovered,0,0
Angola,2020-3-3,Confirmed,0,0
Angola,2020-3-3,Deaths,0,0
Angola,2020-3-3,Recovered,0,0
Angola,2020-3-4,Confirmed,0,0
Angola,2020-3-4,Deaths,0,0
Angola,2020-3-4,Recovered,0,0
Angola,2020-3-5,Confirmed,0,0
Angola,2020-3-5,Deaths,0,0
Angola,2020-3-5,Recovered,0,0
Angola,2020-3-6,Confirmed,0,0
Angola,2020-3-6,Deaths,0,0
Angola,2020-3-6,Recovered,0,0
Angola,2020-3-7,Confirmed,0,0
Angola,2020-3-7,Deaths,0,0
Angola,2020-3-7,Recovered,0,0
Angola,2020-3-8,Confirmed,0,0
Angola,2020-3-8,Deaths,0,0
Angola,2020-3-8,Recovered,0,0
Angola,2020-3-9,Confirmed,0,0
Angola,2020-3-9,Deaths,0,0
Angola,2020-3-9,Recovered,0,0
Angola,2020-3-10,Confirmed,0,0
Angola,2020-3-10,Deaths,0,0
Angola,2020-3-10,Recovered,0,0
Angola,2020-3-11,Confirmed,0,0
Angola,2020-3-11,Deaths,0,0
Angola,2020-3-11,Recovered,0,0
Angola,2020-3-12,Confirmed,0,0
Angola,2020-3-12,Deaths,0,0
Angola,2020-3-12,Recovered,0,0
Angola,2020-3-13,Confirmed,0,0
Angola,2020-3-13,Deaths,0,0
Angola,2020-3-13,Recovered,0,0
Angola,2020-3-14,Confirmed,0,0
Angola,2020-3-14,Deaths,0,0
Angola,2020-3-14,Recovered,0,0
Angola,2020-3-15,Confirmed,0,0
Angola,2020-3-15,Deaths,0,0
Angola,2020-3-15,Recovered,0,0
Angola,2020-3-16,Confirmed,0,0
Angola,2020-3-16,Deaths,0,0
Angola,2020-3-16,Recovered,0,0
Angola,2020-3-17,Confirmed,0,0
Angola,2020-3-17,Deaths,0,0
Angola,2020-3-17,Recovered,0,0
Angola,2020-3-18,Confirmed,0,0
Angola,2020-3-18,Deaths,0,0
Angola,2020-3-18,Recovered,0,0
Angola,2020-3-19,Confirmed,0,0
Angola,2020-3-19,Deaths,0,0
Angola,2020-3-19,Recovered,0,0
Angola,2020-3-20,Confirmed,1,1
Angola,2020-3-20,Deaths,0,0
Angola,2020-3-20,Recovered,0,0
Angola,2020-3-21,Confirmed,1,2
Angola,2020-3-21,Deaths,0,0
Angola,2020-3-21,Recovered,0,0
Angola,2020-3-22,Confirmed,0,2
Angola,2020-3-22,Deaths,0,0
Angola,2020-3-22,Recovered,0,0
Angola,2020-3-23,Confirmed,1,3
Angola,2020-3-23,Deaths,0,0
Angola,2020-3-23,Recovered,0,0
Angola,2020-3-24,Confirmed,0,3
Angola,2020-3-24,Deaths,0,0
Angola,2020-3-24,Recovered,0,0
Angola,2020-3-25,Confirmed,0,3
Angola,2020-3-25,Deaths,0,0
Angola,2020-3-25,Recovered,0,0
Angola,2020-3-26,Confirmed,1,4
Angola,2020-3-26,Deaths,0,0
Angola,2020-3-26,Recovered,0,0
Angola,2020-3-27,Confirmed,0,4
Angola,2020-3-27,Deaths,0,0
Angola,2020-3-27,Recovered,0,0
Angola,2020-3-28,Confirmed,1,5
Angola,2020-3-28,Deaths,0,0
Angola,2020-3-28,Recovered,0,0
Angola,2020-3-29,Confirmed,2,7
Angola,2020-3-29,Deaths,2,2
Angola,2020-3-29,Recovered,0,0
Angola,2020-3-30,Confirmed,0,7
Angola,2020-3-30,Deaths,0,2
Angola,2020-3-30,Recovered,0,0
Angola,2020-3-31,Confirmed,0,7
Angola,2020-3-31,Deaths,0,2
Angola,2020-3-31,Recovered,1,1
Angola,2020-4-1,Confirmed,1,8
Angola,2020-4-1,Deaths,0,2
Angola,2020-4-1,Recovered,0,1
Angola,2020-4-2,Confirmed,0,8
Angola,2020-4-2,Deaths,0,2
Angola,2020-4-2,Recovered,0,1
Angola,2020-4-3,Confirmed,0,8
Angola,2020-4-3,Deaths,0,2
Angola,2020-4-3,Recovered,0,1
Angola,2020-4-4,Confirmed,2,10
Angola,2020-4-4,Deaths,0,2
Angola,2020-4-4,Recovered,1,2
Angola,2020-4-5,Confirmed,4,14
Angola,2020-4-5,Deaths,0,2
Angola,2020-4-5,Recovered,0,2
Angola,2020-4-6,Confirmed,2,16
Angola,2020-4-6,Deaths,0,2
Angola,2020-4-6,Recovered,0,2
Angola,2020-4-7,Confirmed,1,17
Angola,2020-4-7,Deaths,0,2
Angola,2020-4-7,Recovered,0,2
Angola,2020-4-8,Confirmed,2,19
Angola,2020-4-8,Deaths,0,2
Angola,2020-4-8,Recovered,0,2
Angola,2020-4-9,Confirmed,0,19
Angola,2020-4-9,Deaths,0,2
Angola,2020-4-9,Recovered,0,2
Angola,2020-4-10,Confirmed,0,19
Angola,2020-4-10,Deaths,0,2
Angola,2020-4-10,Recovered,0,2
Angola,2020-4-11,Confirmed,0,19
Angola,2020-4-11,Deaths,0,2
Angola,2020-4-11,Recovered,2,4
Angola,2020-4-12,Confirmed,0,19
Angola,2020-4-12,Deaths,0,2
Angola,2020-4-12,Recovered,0,4
Angola,2020-4-13,Confirmed,0,19
Angola,2020-4-13,Deaths,0,2
Angola,2020-4-13,Recovered,0,4
Angola,2020-4-14,Confirmed,0,19
Angola,2020-4-14,Deaths,0,2
Angola,2020-4-14,Recovered,1,5
Antigua and Barbuda,2020-1-22,Confirmed,0,0
Antigua and Barbuda,2020-1-22,Deaths,0,0
Antigua and Barbuda,2020-1-22,Recovered,0,0
Antigua and Barbuda,2020-1-23,Confirmed,0,0
Antigua and Barbuda,2020-1-23,Deaths,0,0
Antigua and Barbuda,2020-1-23,Recovered,0,0
Antigua and Barbuda,2020-1-24,Confirmed,0,0
Antigua and Barbuda,2020-1-24,Deaths,0,0
Antigua and Barbuda,2020-1-24,Recovered,0,0
Antigua and Barbuda,2020-1-25,Confirmed,0,0
Antigua and Barbuda,2020-1-25,Deaths,0,0
Antigua and Barbuda,2020-1-25,Recovered,0,0
Antigua and Barbuda,2020-1-26,Confirmed,0,0
Antigua and Barbuda,2020-1-26,Deaths,0,0
Antigua and Barbuda,2020-1-26,Recovered,0,0
Antigua and Barbuda,2020-1-27,Confirmed,0,0
Antigua and Barbuda,2020-1-27,Deaths,0,0
Antigua and Barbuda,2020-1-27,Recovered,0,0
Antigua and Barbuda,2020-1-28,Confirmed,0,0
Antigua and Barbuda,2020-1-28,Deaths,0,0
Antigua and Barbuda,2020-1-28,Recovered,0,0
Antigua and Barbuda,2020-1-29,Confirmed,0,0
Antigua and Barbuda,2020-1-29,Deaths,0,0
Antigua and Barbuda,2020-1-29,Recovered,0,0
Antigua and Barbuda,2020-1-30,Confirmed,0,0
Antigua and Barbuda,2020-1-30,Deaths,0,0
Antigua and Barbuda,2020-1-30,Recovered,0,0
Antigua and Barbuda,2020-1-31,Confirmed,0,0
Antigua and Barbuda,2020-1-31,Deaths,0,0
Antigua and Barbuda,2020-1-31,Recovered,0,0
Antigua and Barbuda,2020-2-1,Confirmed,0,0
Antigua and Barbuda,2020-2-1,Deaths,0,0
Antigua and Barbuda,2020-2-1,Recovered,0,0
Antigua and Barbuda,2020-2-2,Confirmed,0,0
Antigua and Barbuda,2020-2-2,Deaths,0,0
Antigua and Barbuda,2020-2-2,Recovered,0,0
